배우 ID,배우 이름,제목,평점
630,빌 팩스톤,내 생애 최고의 경기,95.0
630,빌 팩스톤,위대한 황야 : 달에서의 걸음,-
630,빌 팩스톤,프레일티,33.3
630,빌 팩스톤,U-571,92.0
630,빌 팩스톤,버티칼 리미트,87.7
630,빌 팩스톤,마이티 조 영,57.1
630,빌 팩스톤,심플 플랜,92.6
630,빌 팩스톤,타이타닉,97.8
630,빌 팩스톤,애정의 조건 2,-
631,김명곤,한산 리덕스,89.2
631,김명곤,한산: 용의 출현,88.7
631,김명곤,강철비2 : 정상회담 확장판,54.2
631,김명곤,강철비2: 정상회담,52.8
631,김명곤,늙은 부부이야기: 스테이지 무비,-
631,김명곤,물의 기억,-
631,김명곤,우상,48.6
631,김명곤,친애하는 판사님께,87.8
631,김명곤,강철비,85.2
631,김명곤,대립군,32.0
631,김명곤,명불허전,91.2
631,김명곤,밤을 걷는 선비,76.5
631,김명곤,명량,62.8
631,김명곤,"광해, 왕이 된 남자",95.0
631,김명곤,영원한 제국,82.8
631,김명곤,천재 선언,-
631,김명곤,서편제,89.7
631,김명곤,개벽,60.0
631,김명곤,박철수의 헬로 임꺽정,-
631,김명곤,바보선언,96.0
632,권율,지구를 닦는 남자들,-
632,권율,커넥션,93.4
632,권율,놀아주는 여자,89.9
632,권율,비밀은 없어,84.0
632,권율,나는 지금 화가 나있어,-
632,권율,세계경찰 : 슈퍼폴,-
632,권율,오랫동안 당신을 기다렸습니다,62.2
632,권율,텐트 밖은 유럽 스페인 편,96.7
632,권율,히든미식로드 - 뚜벅이 맛총사,-
632,권율,206: 사라지지 않는,100.0
632,권율,경관의 피,45.7
632,권율,늑대사냥,28.8
632,권율,멘탈코치 제갈길,76.5
632,권율,며느라기2…ing,95.5
632,권율,달리와  감자탕,91.1
632,권율,며느라기,98.3
632,권율,보이스 3,86.5
632,권율,해치,90.9
632,권율,보이스 2: 혐오의 시대,92.7
632,권율,챔피언,27.8
634,오타니 료헤이,골든 카무이,64.5
634,오타니 료헤이,이세계 주점 노부 시즌3 ~황제와 오일리아의 왕녀 편~,-
634,오타니 료헤이,너와 세계가 끝나는 날에 SP,-
634,오타니 료헤이,이세계 주점 노부 시즌2 ~마녀와 대주교 편~,-
634,오타니 료헤이,너와 세계가 끝나는 날에 시즌 1,50.0
634,오타니 료헤이,도망치는건 부끄럽지만 도움이 된다 2021 SP,96.5
634,오타니 료헤이,사랑은 Deep하게,48.0
634,오타니 료헤이,"서로 빼앗는 사랑, 고교교사",-
634,오타니 료헤이,이세계 주점 노부,-
634,오타니 료헤이,"집에 돌아오면, 언제나 아내가 죽은 척을 하고 있다",66.2
634,오타니 료헤이,러브 리런,-
634,오타니 료헤이,미스 셜록,-
634,오타니 료헤이,용길이네 곱창집,62.9
634,오타니 료헤이,계란 노른자 언제 터트릴까,-
634,오타니 료헤이,북풍과 태양의 법정,-
634,오타니 료헤이,"빼앗는 사랑, 겨울",-
634,오타니 료헤이,짝사랑,-
634,오타니 료헤이,명량: 회오리 바다를 향하여,60.0
634,오타니 료헤이,도망치는 건 부끄럽지만 도움이 된다,95.8
634,오타니 료헤이,명량,62.8
635,이승준,닥터슬럼프,86.1
635,이승준,엄마친구아들,-
635,이승준,무인도의 디바,94.4
635,이승준,미끼 파트 1,84.8
635,이승준,미끼 파트 2,70.7
635,이승준,하이라키,41.2
635,이승준,힘쎈여자 강남순,77.9
635,이승준,힘쎈여자 강남순 (무삭제판),80.0
635,이승준,힙하게,67.5
635,이승준,힙하게 (무삭제판),71.4
635,이승준,아직 최선을 다하지 않았을 뿐,73.3
635,이승준,더 킬러: 죽어도 되는 아이,54.2
635,이승준,배니싱: 미제사건,20.0
635,이승준,어느 날 우리 집 현관으로 멸망이 들어왔다,82.8
635,이승준,언더커버,89.7
635,이승준,그 남자의 기억법,93.7
635,이승준,반의반,51.6
635,이승준,청춘기록,74.5
635,이승준,허쉬,66.7
635,이승준,막돼먹은 영애씨 시즌 17,92.3
636,김강일,깨진바루,-
636,김강일,분노의 강,-
636,김강일,옥수역 귀신,12.9
636,김강일,피는 물보다 진하다,22.7
636,김강일,한산 리덕스,89.2
636,김강일,한산: 용의 출현,88.7
636,김강일,뜨거운 피,40.2
636,김강일,뜨거운 피: 디 오리지널,69.2
636,김강일,세상은 요지경,-
636,김강일,얼굴없는 보스,0.0
636,김강일,그날의 기억,-
636,김강일,명량,62.8
636,김강일,고지전,91.7
637,박보검,My name is 가브리엘,83.3
637,박보검,굿보이,-
637,박보검,제60회 백상예술대상,100.0
637,박보검,원더랜드,56.3
637,박보검,2023 MAMA AWARDS Chapter 2,-
637,박보검,2023 MAMA AWARDS Chapter 2 Red Carpet,-
637,박보검,제59회 백상예술대상 with 틱톡,100.0
637,박보검,폭싹 속았수다,-
637,박보검,청춘MT,95.0
637,박보검,서복,28.8
637,박보검,청춘기록,74.5
637,박보검,남자친구,60.0
637,박보검,효리네 민박 2,95.2
637,박보검,구르미 그린 달빛,96.0
637,박보검,꽃보다 청춘 아프리카,94.1
637,박보검,너를 기억해,93.7
637,박보검,응답하라 1988,97.5
637,박보검,차이나타운,59.0
637,박보검,명량,62.8
637,박보검,끝까지 간다,95.5
638,이해영,돌풍,89.7
638,이해영,길복순,65.8
638,이해영,사냥개들,84.5
638,이해영,이로운 사기,89.5
638,이해영,이번 생도 잘 부탁해,83.6
638,이해영,혼례대첩,71.4
638,이해영,더 글로리 파트 1,97.8
638,이해영,공조2: 인터내셔날,70.0
638,이해영,킹메이커,89.8
638,이해영,달이 뜨는 강,87.5
638,이해영,더 킹: 영원의 군주,54.5
638,이해영,비밀의 숲 2,88.1
638,이해영,애비규환,78.5
638,이해영,난폭한 기록,0.0
638,이해영,싸이코패스 다이어리,84.8
638,이해영,열여덟의 순간,78.2
638,이해영,미스트리스,64.3
638,이해영,로봇이 아니야,69.6
638,이해영,보이스,94.5
638,이해영,공조,66.2
639,장준녕,닥터 프리즈너,89.2
639,장준녕,특별시민,39.2
639,장준녕,비밀은 없다,77.0
639,장준녕,명량: 회오리 바다를 향하여,60.0
639,장준녕,명량,62.8
639,장준녕,표적,39.4
642,김길동,명량,62.8
642,김길동,바람과 함께 사라지다,50.5
642,김길동,최종병기 활,83.5
642,김길동,최종병기 활 감독 확장판,96.3
643,최창균,명량,62.8
644,신창수,특별시민,39.2
644,신창수,"협녀, 칼의 기억",22.5
644,신창수,루시,60.0
644,신창수,명량,62.8
646,정제우,한까치,-
646,정제우,명량,62.8
646,정제우,최종병기 활,83.5
646,정제우,최종병기 활 감독 확장판,96.3
647,강태영,사랑의 고고학,64.0
647,강태영,돈까스집 앞 살인사건,-
647,강태영,서울의 달,-
647,강태영,무뢰한,83.3
647,강태영,명량,62.8
647,강태영,클린 미,-
647,강태영,풍진,-
647,강태영,최종병기 활,83.5
647,강태영,최종병기 활 감독 확장판,96.3
648,김구택,옥수역 귀신,12.9
648,김구택,범죄도시,92.1
648,김구택,순수의 시대 무삭제편,50.0
648,김구택,순수의 시대,25.2
648,김구택,명량,62.8
648,김구택,바람과 함께 사라지다,50.5
648,김구택,아이들...,36.9
648,김구택,최종병기 활,83.5
648,김구택,최종병기 활 감독 확장판,96.3
648,김구택,원스 어폰 어 타임,36.8
648,김구택,천군,39.9
648,김구택,투 가이즈,41.3
650,조복래,기적의 형제,62.5
650,조복래,기적의 형제 (무삭제판),-
650,조복래,대행사,97.2
650,조복래,무빙,96.8
650,조복래,열녀박씨 계약결혼뎐,86.8
650,조복래,커넥트,31.4
650,조복래,검은 태양,74.1
650,조복래,그 해 우리는,96.6
650,조복래,나빌레라,90.2
650,조복래,미치지 않고서야,94.9
650,조복래,애타게 찾던 그대,100.0
650,조복래,홈타운,51.5
650,조복래,홈타운 무삭제판,-
650,조복래,언택트,84.6
650,조복래,조제,49.1
650,조복래,보좌관 2: 세상을 움직이는 사람들,93.2
650,조복래,예수보다 낯선,66.7
650,조복래,궁합,19.9
650,조복래,도어락,58.6
650,조복래,뱀파이어 탐정,45.5
651,고경표,백패커2,100.0
651,고경표,비밀은 없어,84.0
651,고경표,D.P. 시즌 2,86.9
651,고경표,아마존 활명수,-
651,고경표,서울대작전,21.4
651,고경표,우라까이 하루키,90.5
651,고경표,월수금화목토,90.8
651,고경표,육사오,80.5
651,고경표,이번주도 잘부탁해,-
651,고경표,제 43회 청룡영화상 시상식,87.5
651,고경표,커넥트,31.4
651,고경표,헤어질 결심,93.9
651,고경표,간 떨어지는 동거,70.7
651,고경표,사생활,50.0
651,고경표,7년의 밤,24.0
651,고경표,크로스,80.0
651,고경표,시카고 타자기,83.2
651,고경표,최강 배달꾼,71.3
651,고경표,회사를 관두는 최고의 순간,83.3
651,고경표,꽃보다 청춘 아프리카,94.1
652,심지원,명량,62.8
653,이재구,고려거란전쟁,78.9
653,이재구,트롤리,69.4
653,이재구,세상은 요지경,-
653,이재구,여곡성,6.7
653,이재구,창궐,24.6
653,이재구,꾼,44.0
653,이재구,보고싶다,-
653,이재구,화정 (華政),33.3
653,이재구,명량,62.8
653,이재구,우아한 거짓말,84.6
653,이재구,상어,87.1
653,이재구,나는 왕이로소이다,23.9
653,이재구,내가 살인범이다,73.6
653,이재구,최종병기 활,83.5
653,이재구,최종병기 활 감독 확장판,96.3
653,이재구,여의도,25.0
653,이재구,시크릿,43.6
653,이재구,눈에는 눈 이에는 이,45.4
653,이재구,뷰티풀 선데이,22.2
653,이재구,이장과 군수,56.8
654,조하석,다우렌의 결혼,91.7
654,조하석,유령,53.1
654,조하석,이공삼칠,100.0
654,조하석,히든,23.1
654,조하석,자산어보,95.7
654,조하석,소리도 없이,82.1
654,조하석,성난 화가,15.4
654,조하석,명량,62.8
654,조하석,성난 화가 (무삭제판),-
654,조하석,무게,90.0
654,조하석,최종병기 활,83.5
654,조하석,최종병기 활 감독 확장판,96.3
658,김민석,티라노의 발톱,20.0
659,한이진,갓길로 달리는 코뿔소,-
659,한이진,대무가,41.6
659,한이진,런 보이 런,25.0
659,한이진,브레이크,-
659,한이진,게이트,14.9
659,한이진,옥자,86.5
659,한이진,프리즌,59.2
659,한이진,연평해전,48.3
659,한이진,손님,41.0
659,한이진,명량,62.8
659,한이진,우아한 거짓말,84.6
659,한이진,분노의 윤리학,41.0
660,하수호,베란다,-
660,하수호,사냥개들,84.5
660,하수호,스토브리그,99.0
660,하수호,플레이어,72.6
660,하수호,마담 앙트완,50.0
660,하수호,냄새를 보는 소녀,85.1
660,하수호,응답하라 1994,96.1
660,하수호,닥터 진,53.9
660,하수호,의형제,88.0
662,이태형,모범가족,67.6
662,이태형,남산의 부장들,92.7
662,이태형,블랙머니,71.0
662,이태형,악의 연대기,47.2
663,이현,국제시장,67.6
664,지오바니 리비시,아바타 5,-
664,지오바니 리비시,아바타 4,-
664,지오바니 리비시,아바타 3,-
664,지오바니 리비시,호라이즌: 아메리칸 사가 - 챕터 1,-
